	pIC50	APC2D1_C_C	APC2D1_C_N	APC2D1_C_O	APC2D1_C_F	APC2D1_C_Si	APC2D1_C_X	APC2D1_N_N	APC2D2_C_C	APC2D2_C_N	APC2D2_C_O	APC2D2_C_S	APC2D2_C_F	APC2D2_C_Si	APC2D2_C_X	APC2D2_N_N	APC2D2_N_O	APC2D2_N_Cl	APC2D2_N_X	APC2D2_O_O	APC2D2_F_F	APC2D2_F_X	APC2D2_X_X	APC2D3_C_C	APC2D3_C_N	APC2D3_C_O	APC2D3_C_S	APC2D3_C_F	APC2D3_C_Cl	APC2D3_C_X	APC2D3_N_N	APC2D3_N_O	APC2D3_N_F	APC2D3_N_X	APC2D4_C_C	APC2D4_C_N	APC2D4_C_O	APC2D4_C_S	APC2D4_C_F	APC2D4_C_X	APC2D4_N_N	APC2D4_N_O	APC2D5_C_C	APC2D5_C_N	APC2D5_C_O	APC2D5_C_Cl	APC2D5_C_X	APC2D5_N_N	APC2D5_N_O	APC2D5_N_F	APC2D5_N_X	APC2D5_O_O	APC2D6_C_C	APC2D6_C_N	APC2D6_C_O	APC2D6_C_F	APC2D6_C_Cl	APC2D6_C_X	APC2D6_N_N	APC2D6_N_O	APC2D6_O_O	APC2D7_C_C	APC2D7_C_N	APC2D7_C_O	APC2D7_C_F	APC2D7_C_Cl	APC2D7_C_X	APC2D7_N_N	APC2D7_N_O	APC2D7_O_O	APC2D8_C_C	APC2D8_C_N	APC2D8_C_O	APC2D8_C_S	APC2D8_C_F	APC2D8_C_Cl	APC2D8_C_X	APC2D8_N_N	APC2D8_N_O	APC2D9_C_C	APC2D9_C_N	APC2D9_C_O	APC2D9_C_S	APC2D9_C_F	APC2D9_C_X	APC2D9_N_N	APC2D9_N_O	APC2D10_C_C	APC2D10_C_N	APC2D10_C_O	APC2D10_C_F	APC2D10_C_X	APC2D10_N_N
29	7.229147988357855	20.0	10.0	4.0	0.0	0.0	0.0	1.0	26.0	17.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	11.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	29.0	11.0	4.0	0.0	0.0	0.0	0.0	1.0	25.0	12.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	8.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	26.0	5.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	20.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	13.0	6.0	5.0	0.0	0.0	0.0	0.0	0.0	11.0	6.0	5.0	0.0	0.0	0.0
30	6.928117992693875	21.0	11.0	1.0	0.0	0.0	0.0	2.0	26.0	20.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	18.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	32.0	11.0	1.0	0.0	0.0	0.0	2.0	0.0	27.0	15.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	12.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	8.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	20.0	4.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	13.0	8.0	2.0	0.0	0.0	0.0	3.0	0.0	10.0	13.0	2.0	0.0	0.0	0.0
31	7.67778070526608	21.0	12.0	0.0	0.0	0.0	0.0	2.0	26.0	22.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	18.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	32.0	12.0	0.0	0.0	0.0	0.0	2.0	0.0	27.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	8.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	20.0	5.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	13.0	10.0	0.0	0.0	0.0	0.0	3.0	0.0	10.0	15.0	0.0	0.0	0.0	0.0
32	7.585026652029183	23.0	12.0	0.0	0.0	0.0	0.0	2.0	29.0	23.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	21.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	34.0	11.0	0.0	0.0	0.0	0.0	3.0	0.0	30.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	4.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	17.0	9.0	0.0	0.0	0.0	0.0	3.0	0.0	13.0	15.0	0.0	0.0	0.0	0.0
33	7.366531544420414	21.0	13.0	0.0	0.0	0.0	0.0	2.0	27.0	23.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	18.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	33.0	12.0	0.0	0.0	0.0	0.0	2.0	0.0	29.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	8.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	22.0	5.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	15.0	10.0	0.0	0.0	0.0	0.0	3.0	0.0	11.0	15.0	0.0	0.0	0.0	0.0
34	7.420216403383192	26.0	11.0	4.0	0.0	0.0	0.0	3.0	34.0	21.0	6.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	35.0	20.0	8.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	32.0	21.0	8.0	0.0	0.0	0.0	0.0	2.0	35.0	19.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	33.0	14.0	3.0	0.0	0.0	0.0	1.0	0.0	2.0	30.0	8.0	5.0	0.0	0.0	0.0	2.0	0.0	0.0	26.0	7.0	7.0	0.0	0.0	0.0	0.0	3.0	2.0	19.0	12.0	1.0	0.0	0.0	0.0	3.0	4.0	16.0	17.0	3.0	0.0	0.0	3.0
35	7.113509274827518	20.0	13.0	0.0	0.0	0.0	0.0	3.0	25.0	24.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	18.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	29.0	16.0	0.0	0.0	0.0	0.0	2.0	0.0	25.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	16.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	23.0	9.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	21.0	6.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	13.0	12.0	0.0	0.0	0.0	0.0	3.0	0.0	10.0	13.0	0.0	0.0	0.0	3.0
36	7.130768280269022	22.0	9.0	2.0	0.0	0.0	0.0	2.0	28.0	17.0	2.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	17.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	26.0	17.0	4.0	0.0	0.0	0.0	0.0	0.0	27.0	13.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	27.0	9.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	26.0	6.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	8.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	5.0	1.0	0.0	0.0	0.0	3.0	3.0	10.0	8.0	3.0	0.0	0.0	3.0
37	8.301029995663981	24.0	12.0	4.0	0.0	0.0	0.0	2.0	32.0	20.0	4.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	18.0	8.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	31.0	20.0	8.0	0.0	0.0	0.0	0.0	1.0	33.0	15.0	4.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	31.0	11.0	5.0	0.0	0.0	0.0	1.0	0.0	0.0	29.0	9.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	21.0	10.0	5.0	0.0	0.0	0.0	0.0	1.0	2.0	17.0	8.0	3.0	0.0	0.0	0.0	4.0	4.0	16.0	10.0	6.0	0.0	0.0	3.0
38	7.823908740944319	24.0	8.0	2.0	0.0	0.0	0.0	2.0	30.0	17.0	2.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	18.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	27.0	17.0	4.0	0.0	0.0	0.0	0.0	0.0	27.0	15.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	9.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	27.0	6.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	20.0	7.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	5.0	1.0	0.0	0.0	0.0	3.0	3.0	11.0	9.0	3.0	0.0	0.0	3.0
39	7.886056647693162	23.0	11.0	0.0	0.0	0.0	0.0	1.0	30.0	18.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	11.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	33.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	6.0	0.0	0.0	0.0	0.0
40	5.13608262304214	24.0	13.0	0.0	0.0	0.0	0.0	0.0	34.0	16.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	13.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	31.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	18.0	7.0	0.0	0.0	0.0	0.0
41	5.612610173661269	23.0	13.0	0.0	0.0	0.0	0.0	0.0	33.0	16.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	15.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	34.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	17.0	7.0	0.0	0.0	0.0	0.0
42	6.1191864077192095	23.0	13.0	0.0	0.0	0.0	0.0	0.0	32.0	16.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	13.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	31.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	17.0	7.0	0.0	0.0	0.0	0.0
43	6.958607314841776	22.0	13.0	0.0	0.0	0.0	0.0	0.0	31.0	16.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	13.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	31.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	16.0	7.0	0.0	0.0	0.0	0.0
44	6.3872161432802645	21.0	13.0	0.0	0.0	0.0	0.0	0.0	30.0	16.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	11.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	28.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	15.0	7.0	0.0	0.0	0.0	0.0
45	5.040958607678906	20.0	13.0	0.0	0.0	0.0	0.0	0.0	28.0	15.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	12.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	28.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	14.0	7.0	0.0	0.0	0.0	0.0
46	4.935542010773082	22.0	13.0	0.0	0.0	0.0	0.0	0.0	31.0	16.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	12.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	32.0	11.0	0.0	0.0	0.0	0.0	1.0	0.0	29.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	16.0	7.0	0.0	0.0	0.0	0.0
47	7.301029995663981	19.0	12.0	1.0	0.0	0.0	0.0	0.0	28.0	12.0	1.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	15.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	10.0	3.0	0.0	0.0	0.0	1.0	0.0	30.0	11.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	4.0	1.0	0.0	0.0	0.0	2.0	1.0	0.0	28.0	12.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	7.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	12.0	10.0	2.0	0.0	0.0	0.0	0.0	0.0	14.0	5.0	2.0	0.0	0.0	1.0
48	6.698970004336019	22.0	13.0	1.0	0.0	0.0	0.0	2.0	30.0	19.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	21.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	15.0	0.0	0.0	0.0	0.0	2.0	1.0	33.0	14.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	35.0	13.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	29.0	17.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	19.0	11.0	1.0	0.0	0.0	0.0	0.0	2.0	1.0	16.0	13.0	0.0	0.0	0.0	0.0	1.0	2.0	17.0	12.0	1.0	0.0	0.0	2.0
49	6.795880017344077	19.0	12.0	1.0	0.0	0.0	0.0	0.0	29.0	11.0	1.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	15.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	11.0	3.0	0.0	0.0	0.0	1.0	0.0	31.0	9.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	32.0	9.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	7.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	17.0	8.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	6.0	2.0	0.0	0.0	0.0	1.0	1.0	11.0	9.0	5.0	0.0	0.0	0.0
50	6.481486060122112	22.0	13.0	0.0	0.0	0.0	0.0	0.0	32.0	15.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	12.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	33.0	10.0	0.0	0.0	0.0	0.0	1.0	0.0	31.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	17.0	7.0	0.0	0.0	0.0	0.0
51	5.318758762624412	25.0	13.0	0.0	3.0	0.0	3.0	0.0	37.0	13.0	0.0	0.0	3.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	3.0	3.0	3.0	33.0	16.0	0.0	0.0	3.0	0.0	3.0	0.0	0.0	3.0	3.0	37.0	7.0	0.0	0.0	6.0	6.0	2.0	0.0	35.0	13.0	0.0	0.0	0.0	0.0	0.0	6.0	6.0	0.0	37.0	10.0	0.0	6.0	0.0	6.0	0.0	0.0	0.0	33.0	10.0	0.0	6.0	0.0	6.0	0.0	0.0	0.0	24.0	6.0	0.0	0.0	15.0	0.0	15.0	0.0	0.0	21.0	4.0	0.0	0.0	6.0	6.0	1.0	0.0	18.0	8.0	0.0	3.0	3.0	0.0
52	5.527243550682788	24.0	16.0	0.0	0.0	0.0	0.0	0.0	39.0	12.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	6.0	0.0	0.0	0.0	0.0	3.0	0.0	35.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	5.0	0.0	0.0	0.0	0.0	1.0	0.0	19.0	9.0	0.0	0.0	0.0	0.0
53	6.420216403383192	25.0	13.0	0.0	0.0	0.0	0.0	0.0	36.0	14.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	6.0	0.0	0.0	0.0	0.0	2.0	0.0	35.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	18.0	8.0	0.0	0.0	0.0	0.0
54	6.3872161432802645	24.0	13.0	2.0	0.0	0.0	0.0	0.0	37.0	12.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	18.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	5.0	1.0	0.0	0.0	0.0	2.0	1.0	34.0	14.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	10.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	10.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	6.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	4.0	1.0	0.0	0.0	0.0	1.0	0.0	18.0	8.0	1.0	0.0	0.0	0.0
55	6.154901959985742	26.0	13.0	0.0	0.0	0.0	0.0	0.0	37.0	15.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	8.0	0.0	0.0	0.0	0.0	2.0	0.0	37.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	19.0	8.0	0.0	0.0	0.0	0.0
56	6.443697499232713	24.0	13.0	0.0	0.0	0.0	1.0	0.0	36.0	12.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	31.0	16.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	37.0	5.0	0.0	0.0	0.0	1.0	2.0	0.0	33.0	13.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	35.0	10.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	28.0	10.0	0.0	0.0	5.0	5.0	0.0	0.0	0.0	22.0	6.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	20.0	4.0	0.0	0.0	0.0	1.0	1.0	0.0	17.0	8.0	0.0	0.0	1.0	0.0
57	6.096910013008058	22.0	13.0	0.0	0.0	0.0	0.0	0.0	32.0	15.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	12.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	33.0	10.0	0.0	0.0	0.0	0.0	1.0	0.0	31.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	17.0	7.0	0.0	0.0	0.0	0.0
58	6.853871964321763	20.0	13.0	0.0	0.0	0.0	1.0	0.0	31.0	12.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	29.0	12.0	0.0	0.0	0.0	2.0	2.0	1.0	0.0	0.0	0.0	31.0	7.0	0.0	0.0	0.0	1.0	1.0	0.0	27.0	13.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	33.0	8.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	26.0	9.0	0.0	0.0	5.0	5.0	0.0	0.0	0.0	18.0	7.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	17.0	4.0	0.0	0.0	0.0	1.0	1.0	0.0	15.0	7.0	0.0	0.0	1.0	0.0
59	6.522878745280337	20.0	13.0	2.0	0.0	0.0	0.0	0.0	32.0	12.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	14.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	33.0	7.0	1.0	0.0	0.0	0.0	1.0	1.0	28.0	14.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	8.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	9.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	7.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	4.0	1.0	0.0	0.0	0.0	1.0	0.0	16.0	7.0	1.0	0.0	0.0	0.0
60	6.309803919971486	21.0	14.0	0.0	0.0	0.0	0.0	0.0	31.0	15.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	12.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	32.0	10.0	0.0	0.0	0.0	0.0	1.0	0.0	29.0	14.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	35.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	6.0	0.0	0.0	0.0	0.0	1.0	0.0	16.0	8.0	0.0	0.0	0.0	0.0
61	5.714442690992228	25.0	14.0	0.0	0.0	0.0	0.0	0.0	36.0	15.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	16.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	38.0	8.0	0.0	0.0	0.0	0.0	2.0	0.0	35.0	14.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	37.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	6.0	0.0	0.0	0.0	0.0	1.0	0.0	18.0	9.0	0.0	0.0	0.0	0.0
